train_L,train_nll,train_kld,train_mmd,train_pheno,train_precision,train_recall,train_f1,valid_L,valid_nll,valid_kld,valid_mmd,valid_pheno,valid_precision,valid_recall,valid_f1
3.8111993968486786,2.6029315888881683,1.7913794443011284,0.023444823920726776,0.9561402276158333,0.6313868613138686,0.14586846543001686,0.23698630136986298,4.296673059463501,3.0208356380462646,0.23757433891296387,0.062089383602142334,0.6531885266304016,0.0,0.0,0.0
3.29439814388752,2.2170534878969193,1.972622886300087,0.017629474401474,0.881499920040369,0.6034063260340633,0.1586184841701311,0.2512028361610534,3.560163736343384,2.322073459625244,0.2541757673025131,0.058697402477264404,0.6491614282131195,0.0,0.0,0.0
3.1099749505519867,2.0877892673015594,2.058795541524887,0.015186995267868042,0.8498796634376049,0.5170316301703163,0.14772332290580464,0.22979183563125163,3.3445322513580322,2.149848222732544,0.27441948652267456,0.05532926321029663,0.6392005085945129,0.0,0.0,0.0
2.9220285564661026,1.9450857937335968,2.280832201242447,0.01291770488023758,0.8250865675508976,0.4440389294403893,0.13655069210624765,0.2088698140200286,3.012736439704895,2.0240373611450195,0.5185228288173676,0.037000834941864014,0.6138756573200226,0.08791208791208792,0.6666666666666666,0.15533980582524273
2.7291662395000458,1.7894988879561424,2.404588431119919,0.011794053018093109,0.7977988496422768,0.4124087591240876,0.13436385255648037,0.2026905829596412,2.661541223526001,1.8668359518051147,1.3603637218475342,0.017059504985809326,0.610677033662796,0.3516483516483517,0.5161290322580645,0.4183006535947712
2.5855021327733994,1.6815423145890236,2.565047040581703,0.010538510978221893,0.7730295993387699,0.48661800486618007,0.1583531274742676,0.2389486260454002,2.4696364402770996,1.7188155055046082,2.0227683782577515,0.013247787952423096,0.598247766494751,0.6153846153846154,0.6292134831460674,0.6222222222222222
2.4872448444366455,1.6092804446816444,2.559724882245064,0.009850353002548218,0.7539621442556381,0.4829683698296837,0.16190864600326263,0.24251679902260231,2.338679313659668,1.6297674775123596,2.501546859741211,0.01050269603729248,0.578974574804306,0.7472527472527473,0.6238532110091743,0.68
2.4256551414728165,1.5603508278727531,2.650924891233444,0.00979788601398468,0.7409141585230827,0.5085158150851582,0.1784037558685446,0.2641390205371248,2.262521266937256,1.5726125240325928,2.664003372192383,0.010479152202606201,0.5585819184780121,0.7252747252747253,0.6285714285714286,0.6734693877551019
2.3752370327711105,1.5330408737063408,2.6431777328252792,0.00930195301771164,0.7228378318250179,0.5291970802919708,0.19385026737967914,0.2837573385518591,2.2044118642807007,1.5332649946212769,2.63496196269989,0.010593235492706299,0.5389707386493683,0.7692307692307693,0.7446808510638298,0.7567567567567567
2.3183537125587463,1.5061059817671776,2.6852314174175262,0.009050659835338593,0.694979339838028,0.5218978102189781,0.2072463768115942,0.2966804979253112,2.1472045183181763,1.5104430317878723,2.6926740407943726,0.00822150707244873,0.5277019441127777,0.8241758241758241,0.6756756756756757,0.7425742574257425
